family,stratum,range_low,range_high,n,clusters,season_low,season_high,transport_ok,spearman,kendall,gaussian_rho,p_a,dir_a,p_b,dir_b,empirical_joint,ci_low,ci_high,gaussian_joint,independent,phi
rb1rush_x_qbpassunder,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158435,-0.105384,-0.168913,0.70,Over,0.70,Under,0.504942,0.493846,0.518228,0.510954,0.490000,0.071154
rb1rush_x_qbpassunder,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158435,-0.105384,-0.168913,0.70,Under,0.70,Over,0.510708,0.495526,0.522963,0.510954,0.490000,0.098611
rb1rush_x_qbpassunder,within3,-3.0000,3.0000,1214,422,2010,2025,true,-0.158435,-0.105384,-0.168913,0.70,Under,0.70,Under,0.469522,0.457931,0.479094,0.470012,0.490000,-0.097513
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Over,0.30,Over,0.107111,0.095821,0.114275,0.100861,0.090000,0.081481
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Over,0.30,Under,0.073333,0.066166,0.083032,0.079402,0.090000,-0.079365
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Under,0.30,Over,0.071556,0.063949,0.081199,0.079402,0.090000,-0.087831
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Under,0.30,Under,0.097778,0.088141,0.106133,0.100861,0.090000,0.037037
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Over,0.50,Over,0.170667,0.159997,0.179317,0.162314,0.150000,0.090197
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Over,0.50,Under,0.129333,0.120712,0.140006,0.137686,0.150000,-0.090197
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Under,0.50,Over,0.136444,0.129061,0.146337,0.137686,0.150000,-0.059161
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Under,0.50,Under,0.163556,0.153634,0.171090,0.162314,0.150000,0.059161
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Over,0.70,Over,0.226667,0.217147,0.233773,0.220598,0.210000,0.079365
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Over,0.70,Under,0.192889,0.185634,0.203960,0.199139,0.210000,-0.081481
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Under,0.70,Over,0.202222,0.194012,0.211896,0.199139,0.210000,-0.037037
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.30,Under,0.70,Under,0.228444,0.218711,0.236097,0.220598,0.210000,0.087831
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Over,0.30,Over,0.168889,0.157868,0.176510,0.162314,0.150000,0.082438
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Over,0.30,Under,0.139556,0.130998,0.150089,0.137686,0.150000,-0.045583
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Under,0.30,Over,0.131111,0.123314,0.142176,0.137686,0.150000,-0.082438
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Under,0.30,Under,0.160444,0.149933,0.169010,0.162314,0.150000,0.045583
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Over,0.50,Over,0.266222,0.255495,0.275267,0.264135,0.250000,0.064889
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Over,0.50,Under,0.233778,0.224578,0.244504,0.235865,0.250000,-0.064889
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Under,0.50,Over,0.233778,0.224578,0.244504,0.235865,0.250000,-0.064889
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Under,0.50,Under,0.266222,0.255497,0.275422,0.264135,0.250000,0.064889
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Over,0.70,Over,0.360444,0.349844,0.368778,0.362314,0.350000,0.045583
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Over,0.70,Under,0.331111,0.323300,0.341914,0.337686,0.350000,-0.082438
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Under,0.70,Over,0.339556,0.331125,0.350180,0.337686,0.350000,-0.045583
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.50,Under,0.70,Under,0.368889,0.358042,0.376831,0.362314,0.350000,0.082438
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Over,0.30,Over,0.228444,0.218711,0.236097,0.220598,0.210000,0.087831
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Over,0.30,Under,0.202222,0.194012,0.211896,0.199139,0.210000,-0.037037
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Under,0.30,Over,0.192889,0.185634,0.203960,0.199139,0.210000,-0.081481
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Under,0.30,Under,0.226667,0.217151,0.233870,0.220598,0.210000,0.079365
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Over,0.50,Over,0.363556,0.352728,0.370173,0.362314,0.350000,0.059161
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Over,0.50,Under,0.336444,0.329902,0.347319,0.337686,0.350000,-0.059161
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Under,0.50,Over,0.329333,0.320461,0.339881,0.337686,0.350000,-0.090197
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Under,0.50,Under,0.370667,0.360000,0.379495,0.362314,0.350000,0.090197
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Over,0.70,Over,0.497778,0.488151,0.506059,0.500861,0.490000,0.037037
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Over,0.70,Under,0.471556,0.463861,0.481378,0.479402,0.490000,-0.087831
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Under,0.70,Over,0.473333,0.466188,0.482674,0.479402,0.490000,-0.079365
bothqb_passyds,all,,,2250,415,2010,2025,true,0.093051,0.061109,0.088694,0.70,Under,0.70,Under,0.507111,0.496038,0.514457,0.500861,0.490000,0.081481
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Over,0.30,Over,0.103713,0.086725,0.122903,0.100603,0.090000,0.065301
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Over,0.30,Under,0.075544,0.058290,0.089267,0.079648,0.090000,-0.068837
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Under,0.30,Over,0.070423,0.058426,0.087932,0.079648,0.090000,-0.093226
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Under,0.30,Under,0.098592,0.084099,0.120159,0.100603,0.090000,0.040912
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Over,0.50,Over,0.170294,0.152763,0.188642,0.162025,0.150000,0.088572
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Over,0.50,Under,0.129321,0.111108,0.147183,0.137975,0.150000,-0.090249
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Under,0.50,Over,0.133163,0.118081,0.151106,0.137975,0.150000,-0.073484
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Under,0.50,Under,0.166453,0.148647,0.182319,0.162025,0.150000,0.071808
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Over,0.70,Over,0.224072,0.210860,0.241514,0.220352,0.210000,0.067008
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Over,0.70,Under,0.195903,0.177211,0.212965,0.199397,0.210000,-0.067130
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Under,0.70,Over,0.201024,0.179579,0.216114,0.199397,0.210000,-0.042741
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.30,Under,0.70,Under,0.229193,0.212229,0.241603,0.220352,0.210000,0.091397
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Over,0.30,Over,0.169014,0.152384,0.185235,0.162025,0.150000,0.082984
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Over,0.30,Under,0.134443,0.113687,0.149042,0.137975,0.150000,-0.067896
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Under,0.30,Over,0.130602,0.115016,0.147732,0.137975,0.150000,-0.084661
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Under,0.30,Under,0.165173,0.151628,0.186594,0.162025,0.150000,0.066220
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Over,0.50,Over,0.271447,0.253577,0.290892,0.263802,0.250000,0.085787
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Over,0.50,Under,0.227913,0.209101,0.245769,0.236198,0.250000,-0.088348
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Under,0.50,Over,0.227913,0.209101,0.245769,0.236198,0.250000,-0.088348
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Under,0.50,Under,0.272727,0.254679,0.291083,0.263802,0.250000,0.090909
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Over,0.70,Over,0.364917,0.350297,0.385995,0.362025,0.350000,0.065102
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Over,0.70,Under,0.330346,0.314138,0.347349,0.337975,0.350000,-0.085778
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Under,0.70,Over,0.335467,0.313939,0.349042,0.337975,0.350000,-0.063426
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.50,Under,0.70,Under,0.370038,0.352286,0.385659,0.362025,0.350000,0.087455
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Over,0.30,Over,0.229193,0.212006,0.241603,0.220352,0.210000,0.091397
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Over,0.30,Under,0.201024,0.179579,0.216114,0.199397,0.210000,-0.042741
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Under,0.30,Over,0.195903,0.177211,0.212965,0.199397,0.210000,-0.067130
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Under,0.30,Under,0.224072,0.210860,0.242120,0.220352,0.210000,0.067008
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Over,0.50,Over,0.366197,0.348676,0.381916,0.362025,0.350000,0.070690
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Over,0.50,Under,0.334187,0.317830,0.351368,0.337975,0.350000,-0.069014
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Under,0.50,Over,0.329065,0.311358,0.347171,0.337975,0.350000,-0.091367
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Under,0.50,Under,0.371319,0.353591,0.389104,0.362025,0.350000,0.093043
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Over,0.70,Over,0.499360,0.484067,0.520673,0.500603,0.490000,0.044570
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Over,0.70,Under,0.471191,0.458654,0.487904,0.479648,0.490000,-0.089568
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Under,0.70,Over,0.476312,0.457954,0.489134,0.479648,0.490000,-0.065179
bothqb_passyds,t1,,44.0000,781,297,2010,2025,true,0.095061,0.062589,0.086613,0.70,Under,0.70,Under,0.504481,0.486908,0.523156,0.500603,0.490000,0.068959
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Over,0.30,Over,0.103321,0.087484,0.118255,0.102122,0.090000,0.063433
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Over,0.30,Under,0.078721,0.064553,0.090448,0.078205,0.090000,-0.053711
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Under,0.30,Over,0.070111,0.057032,0.085088,0.078205,0.090000,-0.094711
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Under,0.30,Under,0.098401,0.083007,0.113638,0.102122,0.090000,0.040005
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Over,0.50,Over,0.161132,0.144547,0.177478,0.163726,0.150000,0.048582
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Over,0.50,Under,0.138991,0.123036,0.155222,0.136274,0.150000,-0.048046
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Under,0.50,Over,0.137761,0.121979,0.153849,0.136274,0.150000,-0.053414
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Under,0.50,Under,0.162362,0.146516,0.178345,0.163726,0.150000,0.053951
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Over,0.70,Over,0.221402,0.209331,0.235312,0.221795,0.210000,0.054296
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Over,0.70,Under,0.196802,0.181468,0.212740,0.197878,0.210000,-0.062848
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Under,0.70,Over,0.201722,0.186682,0.217008,0.197878,0.210000,-0.039419
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.30,Under,0.70,Under,0.230012,0.215000,0.243156,0.221795,0.210000,0.095297
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Over,0.30,Over,0.166052,0.149685,0.181824,0.163726,0.150000,0.070055
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Over,0.30,Under,0.146371,0.128324,0.159552,0.136274,0.150000,-0.015836
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Under,0.30,Over,0.134071,0.118197,0.150126,0.136274,0.150000,-0.069518
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Under,0.30,Under,0.153752,0.140067,0.171988,0.163726,0.150000,0.016373
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Over,0.50,Over,0.258303,0.241747,0.277094,0.265756,0.250000,0.033210
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Over,0.50,Under,0.241082,0.222894,0.258044,0.234244,0.250000,-0.035670
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Under,0.50,Over,0.241082,0.222894,0.258044,0.234244,0.250000,-0.035670
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Under,0.50,Under,0.259533,0.241971,0.277106,0.265756,0.250000,0.038130
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Over,0.70,Over,0.353014,0.339811,0.371535,0.363726,0.350000,0.013152
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Over,0.70,Under,0.333333,0.317966,0.350008,0.336274,0.350000,-0.072739
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Under,0.70,Over,0.346863,0.328649,0.360353,0.336274,0.350000,-0.013689
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.50,Under,0.70,Under,0.366544,0.349997,0.382024,0.363726,0.350000,0.072202
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Over,0.30,Over,0.230012,0.214719,0.243156,0.221795,0.210000,0.095297
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Over,0.30,Under,0.201722,0.186682,0.217008,0.197878,0.210000,-0.039419
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Under,0.30,Over,0.196802,0.181468,0.212740,0.197878,0.210000,-0.062848
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Under,0.30,Under,0.221402,0.209331,0.235930,0.221795,0.210000,0.054296
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Over,0.50,Over,0.361624,0.346052,0.377841,0.363726,0.350000,0.050730
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Over,0.50,Under,0.338253,0.322029,0.353669,0.336274,0.350000,-0.051266
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Under,0.50,Over,0.338253,0.322505,0.355453,0.336274,0.350000,-0.051266
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Under,0.50,Under,0.361624,0.344783,0.376980,0.363726,0.350000,0.050730
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Over,0.70,Over,0.498155,0.485009,0.515418,0.502122,0.490000,0.038833
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Over,0.70,Under,0.469865,0.456819,0.485451,0.478205,0.490000,-0.095882
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Under,0.70,Over,0.478475,0.464452,0.490622,0.478205,0.490000,-0.054882
bothqb_passyds,t2,44.0000,48.0000,813,353,2010,2025,true,0.090150,0.058932,0.098837,0.70,Under,0.70,Under,0.503075,0.487114,0.518216,0.502122,0.490000,0.062262
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Over,0.30,Over,0.112805,0.094621,0.127757,0.099192,0.090000,0.108595
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Over,0.30,Under,0.070122,0.053167,0.088796,0.080997,0.090000,-0.094657
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Under,0.30,Over,0.073171,0.058458,0.089286,0.080997,0.090000,-0.080139
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Under,0.30,Under,0.080793,0.065239,0.101089,0.099192,0.090000,-0.043844
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Over,0.50,Over,0.178354,0.156981,0.195199,0.160440,0.150000,0.123746
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Over,0.50,Under,0.121951,0.105101,0.143084,0.139560,0.150000,-0.122415
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Under,0.50,Over,0.143293,0.126898,0.161941,0.139560,0.150000,-0.029273
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Under,0.50,Under,0.157012,0.137928,0.173168,0.160440,0.150000,0.030604
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Over,0.70,Over,0.230183,0.211605,0.246749,0.219003,0.210000,0.096109
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Over,0.70,Under,0.187500,0.171804,0.205288,0.200808,0.210000,-0.107143
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Under,0.70,Over,0.219512,0.199053,0.235207,0.200808,0.210000,0.045296
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.30,Under,0.70,Under,0.227134,0.210524,0.241433,0.219003,0.210000,0.081591
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Over,0.30,Over,0.172256,0.154331,0.189988,0.160440,0.150000,0.097134
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Over,0.30,Under,0.144817,0.125187,0.165116,0.139560,0.150000,-0.022620
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Under,0.30,Over,0.128049,0.109692,0.145781,0.139560,0.150000,-0.095803
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Under,0.30,Under,0.155488,0.134795,0.175204,0.160440,0.150000,0.023951
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Over,0.50,Over,0.268293,0.246055,0.287375,0.261982,0.250000,0.073171
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Over,0.50,Under,0.231707,0.212165,0.253849,0.238018,0.250000,-0.073171
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Under,0.50,Over,0.231707,0.212165,0.253849,0.238018,0.250000,-0.073171
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Under,0.50,Under,0.268293,0.246462,0.288088,0.261982,0.250000,0.073171
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Over,0.70,Over,0.355183,0.334778,0.373991,0.360440,0.350000,0.022620
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Over,0.70,Under,0.327744,0.310004,0.345319,0.339560,0.350000,-0.097134
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Under,0.70,Over,0.344512,0.325527,0.365561,0.339560,0.350000,-0.023951
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.50,Under,0.70,Under,0.371951,0.354259,0.390589,0.360440,0.350000,0.095803
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Over,0.30,Over,0.227134,0.210524,0.241433,0.219003,0.210000,0.081591
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Over,0.30,Under,0.219512,0.199053,0.235207,0.200808,0.210000,0.045296
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Under,0.30,Over,0.187500,0.171804,0.205288,0.200808,0.210000,-0.107143
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Under,0.30,Under,0.230183,0.211605,0.246749,0.219003,0.210000,0.096109
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Over,0.50,Over,0.356707,0.337309,0.373042,0.360440,0.350000,0.029273
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Over,0.50,Under,0.342988,0.327207,0.362791,0.339560,0.350000,-0.030604
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Under,0.50,Over,0.321646,0.304664,0.342477,0.339560,0.350000,-0.123746
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Under,0.50,Under,0.378049,0.357132,0.395107,0.360440,0.350000,0.122415
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Over,0.70,Over,0.480183,0.464704,0.500801,0.499192,0.490000,-0.046748
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Over,0.70,Under,0.472561,0.458814,0.489639,0.480997,0.490000,-0.083043
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Under,0.70,Over,0.469512,0.453141,0.488828,0.480997,0.490000,-0.097561
bothqb_passyds,t3,48.0000,,656,265,2010,2025,true,0.091719,0.058779,0.075215,0.70,Under,0.70,Under,0.512195,0.494687,0.529330,0.499192,0.490000,0.105691
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Over,0.30,Over,0.069834,0.065252,0.075960,0.074814,0.090000,-0.096029
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Over,0.30,Under,0.109903,0.102900,0.116229,0.105734,0.090000,0.094775
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Under,0.30,Over,0.104369,0.098684,0.110232,0.105734,0.090000,0.068426
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Under,0.30,Under,0.079565,0.074327,0.085541,0.074814,0.090000,-0.049691
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Over,0.50,Over,0.128029,0.121791,0.134645,0.132252,0.150000,-0.095889
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Over,0.50,Under,0.171914,0.165391,0.178226,0.167748,0.150000,0.095639
passyds_x_rb1rush,all,,,5241,466,2010,2025,true,-0.124319,-0.083567,-0.127701,0.30,Under,0.50,Over,0.163709,0.157468,0.169313,0.167748,0.150000,0.059832
